run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
R101__S1_balanced__A2_NoJDE__seed01,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4211.810420395732,2194.4295694808325,1164.836730887373,0.963033,0.8612940510146858,0.10173894898531421,10.564430189340783,1800.0361009000335,26.00052145744493,0.003912958020931635,1.676193100051023,1,0,0,12668,3,real_solver:A2_NoJDE | archive=3 | walltime_hit=1 | init_best=0.963033 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed02,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4282.753782701086,2252.5669520622273,1195.250328867281,0.922247,0.8811813810174663,0.04106561898253369,4.452778808988665,1800.092387199984,26.001334481777544,0.0015793658210625156,1.5654059000080451,1,0,0,12807,15,real_solver:A2_NoJDE | archive=15 | walltime_hit=1 | init_best=0.922247 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed03,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4129.398904763582,2228.0033636948256,1181.5156586628236,0.910142,0.8639930288231737,0.04614897117682626,5.070524289267636,1800.0607023000484,26.0008768110007,0.0017749005740183774,1.5592147000133991,1,0,0,12789,35,real_solver:A2_NoJDE | archive=35 | walltime_hit=1 | init_best=0.910142 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed04,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4365.495451623329,2207.6107384900756,1170.6039071306295,0.927125,0.8750958762124018,0.052029123787598164,5.611877987067349,1800.123348299996,26.00178169766661,0.002000983024646624,1.5468182999175042,1,0,0,12806,51,real_solver:A2_NoJDE | archive=51 | walltime_hit=1 | init_best=0.927125 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed05,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4153.6962550873595,2145.2807208028403,1137.9205920074776,0.945463,0.8443228549011089,0.10114014509889113,10.697419687379742,1800.067326099961,26.00097248811055,0.003889860086777117,1.5679527999600396,1,0,0,12768,18,real_solver:A2_NoJDE | archive=18 | walltime_hit=1 | init_best=0.945463 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed06,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4503.923373285458,2234.3573167223585,1182.938828536479,0.944381,0.891201032640415,0.05317996735958508,5.631198357398664,1800.0392968000378,26.00056762044499,0.0020453387070583856,1.5658550000516698,1,0,0,12666,53,real_solver:A2_NoJDE | archive=53 | walltime_hit=1 | init_best=0.944381 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed07,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4102.577287544575,2216.1334245903345,1174.1980217277874,0.903304,0.8588104301600398,0.04449356983996022,4.925647383379264,1800.0035083999392,26.00005067688801,0.0017112878122007467,1.6364610000746325,1,0,0,12813,35,real_solver:A2_NoJDE | archive=35 | walltime_hit=1 | init_best=0.903304 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed08,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4050.774802859868,2201.5530917028577,1168.313350808106,0.921149,0.8518758237657393,0.06927317623426066,7.520300867097577,1800.0214795999927,26.000310260888785,0.0026643211384467782,1.618363399989903,1,0,0,12912,61,real_solver:A2_NoJDE | archive=61 | walltime_hit=1 | init_best=0.921149 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed09,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4345.323747842292,2206.787770438213,1170.00196619882,0.927397,0.8734413476411769,0.05395565235882316,5.817967101340974,1800.0285559999757,26.000412475555205,0.0020751844767674596,1.5464645000174642,1,0,0,12854,39,real_solver:A2_NoJDE | archive=39 | walltime_hit=1 | init_best=0.927397 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed10,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4072.3635667152853,2200.7510531116363,1165.8672921574682,0.930519,0.8526854703159783,0.07783352968402169,8.364528793503592,1800.034374800045,26.000496524889538,0.002993540127570789,1.639873299980536,1,0,0,12771,32,real_solver:A2_NoJDE | archive=32 | walltime_hit=1 | init_best=0.930519 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed11,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4234.3780593806605,2238.20444777939,1187.1432638744145,0.923954,0.8739825793055273,0.0499714206944728,5.408431663748715,1800.0460097000469,26.000664584556233,0.0019219285927081502,1.7659660000354052,1,0,0,12827,11,real_solver:A2_NoJDE | archive=11 | walltime_hit=1 | init_best=0.923954 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed12,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4277.137921303569,2262.0377656367086,1200.7399162495674,0.917222,0.8833555659605623,0.033866434039437676,3.692283224719607,1800.1028363000369,26.001485413222756,0.0013024807429738337,1.5845833999337628,1,0,0,12770,99,real_solver:A2_NoJDE | archive=99 | walltime_hit=1 | init_best=0.917222 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed13,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4375.415268118719,2185.4579559978456,1158.8564240993048,0.931934,0.8700480535350467,0.06188594646495338,6.640593267865897,1800.056275299983,26.0008128654442,0.0023801542969143674,1.6107239000266418,1,0,0,12702,34,real_solver:A2_NoJDE | archive=34 | walltime_hit=1 | init_best=0.931934 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed14,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4265.820194321969,2271.5113307343836,1206.1200443846872,0.907086,0.885107702988717,0.021978297011282955,2.422956258974668,1800.0704525999026,26.00101764866526,0.0008452860310416039,1.6794863999821246,1,0,0,12802,96,real_solver:A2_NoJDE | archive=96 | walltime_hit=1 | init_best=0.907086 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed15,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4240.545202913004,2222.876700396377,1177.426791666133,0.934982,0.8700619449213147,0.06492005507868526,6.943455069582651,1800.0035192999057,26.000050834331972,0.002496920313438813,1.7080224000383168,1,0,0,12847,9,real_solver:A2_NoJDE | archive=9 | walltime_hit=1 | init_best=0.934982 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed16,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4005.6446699695844,2119.068502047143,1122.7124855391812,0.910455,0.8269328859785853,0.08352211402141474,9.173667454340384,1800.1079887000378,26.001559836778323,0.003212196289211678,1.5779062999645248,1,0,0,12643,4,real_solver:A2_NoJDE | archive=4 | walltime_hit=1 | init_best=0.910455 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed17,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4332.268528421779,2153.841974238783,1142.5624891575262,0.929843,0.8589743221199186,0.07086867788008133,7.621574597010606,1800.0206605999265,26.000298430887828,0.0027256870942639175,1.5914539999794215,1,0,0,12834,66,real_solver:A2_NoJDE | archive=66 | walltime_hit=1 | init_best=0.929843 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed18,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4353.799694938318,2170.692452925178,1151.9199090351115,0.911465,0.8649354126916138,0.04652958730838619,5.1049230972540025,1800.100539600011,26.001452238666825,0.0017894995587666416,1.5541075998917222,1,0,0,12786,22,real_solver:A2_NoJDE | archive=22 | walltime_hit=1 | init_best=0.911465 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed19,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4386.846233486722,2224.859508229873,1178.6442016321594,0.937132,0.8807823141962384,0.05634968580376154,6.012993452764556,1800.1048137000762,26.001513975667766,0.002167169413923113,1.7098904999438673,1,0,0,12827,62,real_solver:A2_NoJDE | archive=62 | walltime_hit=1 | init_best=0.937132 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__A2_NoJDE__seed20,main,solomon,100,R101,random,S1_balanced,A2_NoJDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4364.574804083251,2174.6383722485157,1153.2450524869193,0.944271,0.8665227616783033,0.07774823832169664,8.233678501372662,1800.0909670999972,26.00131396922218,0.002990165743690008,1.7333049000008032,1,0,0,12800,18,real_solver:A2_NoJDE | archive=18 | walltime_hit=1 | init_best=0.944271 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed01,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4172.528857740507,2274.425329336208,1194.6381989466897,0.964832,0.8807437778002475,0.08408822219975254,8.715322688276563,1800.0230451999232,26.00033287511,0.0032341209862066732,1.7321732999989763,1,0,0,12815,52,real_solver:A2_NoJDE | archive=52 | walltime_hit=1 | init_best=0.964832 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed02,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4310.317208940017,2267.035517559524,1190.5082097024442,0.924127,0.888339585417059,0.03578741458294099,3.8725645482645774,1800.074026400107,26.001069270223766,0.0013763824176232812,1.5427765001077205,1,0,0,12859,45,real_solver:A2_NoJDE | archive=45 | walltime_hit=1 | init_best=0.924127 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed03,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4115.577019182607,2214.43217630254,1162.5837582700506,0.911888,0.8610710606057336,0.05081693939426646,5.5727171970972815,1800.0276278000092,26.000399068222354,0.001954467670320293,1.7284135000081733,1,0,0,12862,32,real_solver:A2_NoJDE | archive=32 | walltime_hit=1 | init_best=0.911888 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed04,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4256.960291328433,2208.1978506445457,1158.3544541222736,0.92874,0.869045396225954,0.05969460377404601,6.427482801865539,1800.028966999962,26.000418412221673,0.002295909351442827,1.6819337999913841,1,0,0,12821,54,real_solver:A2_NoJDE | archive=54 | walltime_hit=1 | init_best=0.928740 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed05,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4362.072964635966,2205.574442764633,1159.4102559104608,0.923823,0.876259564630205,0.047563435369794904,5.148544187554857,1800.0033433999633,26.000048293555025,0.001829359500904661,1.552157299942337,1,0,0,12952,61,real_solver:A2_NoJDE | archive=61 | walltime_hit=1 | init_best=0.923823 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed06,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4350.971656792344,2150.8334509629817,1130.8428861586956,0.946007,0.861314272991406,0.0846927270085941,8.952653311084811,1800.1026114000706,26.001482164667685,0.00325722689469139,1.555329900002107,1,0,0,12829,21,real_solver:A2_NoJDE | archive=21 | walltime_hit=1 | init_best=0.946007 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed07,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3949.217975643733,2219.3139187924644,1166.928703773893,0.905184,0.851210231997077,0.05397376800292297,5.962739951537254,1800.1013405999402,26.001463808665804,0.0020757972858795174,1.5467850000131875,1,0,0,12938,11,real_solver:A2_NoJDE | archive=11 | walltime_hit=1 | init_best=0.905184 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed08,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4267.506404716068,2258.2004938136297,1184.6803857749942,0.934646,0.8827813841029921,0.05186461589700786,5.549118692746544,1800.0171932000667,26.000248346223184,0.001994773865478933,1.5764122001128271,1,0,0,12885,5,real_solver:A2_NoJDE | archive=5 | walltime_hit=1 | init_best=0.934646 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed09,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3998.5756073628645,2090.126784435688,1096.4211786023782,0.929173,0.8204406467921049,0.1087323532078951,11.702056905215185,1800.0033369000303,26.000048199667106,0.00418200583217716,1.564477999927476,1,0,0,12862,5,real_solver:A2_NoJDE | archive=5 | walltime_hit=1 | init_best=0.929173 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed10,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4242.569874707683,2246.277664029853,1181.5325101204721,0.93245,0.8787075546313691,0.05374244536863093,5.763573957706144,1800.0435137000168,26.000628531222464,0.002066967162124374,1.7095767999999225,1,0,0,12850,26,real_solver:A2_NoJDE | archive=26 | walltime_hit=1 | init_best=0.932450 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed11,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4536.289195102453,2211.3612606708093,1161.9814072356546,0.925769,0.8897561402628503,0.03601285973714963,3.890048136970414,1800.075145800016,26.00108543933356,0.0013850521671941662,1.5575047000311315,1,0,0,12938,65,real_solver:A2_NoJDE | archive=65 | walltime_hit=1 | init_best=0.925769 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed12,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4246.527753814794,2214.2039100800293,1162.4492979963948,0.91903,0.8701086607416575,0.04892133925834252,5.3231493268274725,1800.0277895000763,26.00040140388999,0.0018815609227872637,1.6245532999746501,1,0,0,12924,42,real_solver:A2_NoJDE | archive=42 | walltime_hit=1 | init_best=0.919030 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed13,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4299.6977791303025,2280.717694686937,1200.4985014544711,0.933606,0.8918360806175213,0.04176991938247876,4.474041446014567,1800.0224566999823,26.0003243745553,0.001606515318068726,1.5627579999854788,1,0,0,12822,35,real_solver:A2_NoJDE | archive=35 | walltime_hit=1 | init_best=0.933606 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed14,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4245.952147783835,2231.2609399170074,1173.8272738202343,0.909155,0.8750863123877194,0.03406868761228066,3.747291453303414,1800.0185209999327,26.000267525554584,0.0013103206564623214,1.6134697999805212,1,0,0,12898,16,real_solver:A2_NoJDE | archive=16 | walltime_hit=1 | init_best=0.909155 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed15,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4291.4628695074625,2274.1310561375253,1195.0575380536932,0.936902,0.8890719783751834,0.04783002162481664,5.10512536261174,1800.0735155999428,26.001061891999175,0.0018395410858021337,1.5386246000416577,1,0,0,12945,45,real_solver:A2_NoJDE | archive=45 | walltime_hit=1 | init_best=0.936902 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed16,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4332.82823673486,2183.749767530589,1144.1280828136178,0.912184,0.8676313258826207,0.04455267411737929,4.884176231700982,1800.0669521000236,26.00096708588923,0.0017135006544259695,1.5526929999468848,1,0,0,12895,36,real_solver:A2_NoJDE | archive=36 | walltime_hit=1 | init_best=0.912184 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed17,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4103.809466756844,2197.969758456026,1155.667518432273,0.931609,0.8563973202637164,0.07521167973628362,8.073309697124397,1800.0828817000147,26.001197180111323,0.0028926237209498215,1.5747206000378355,1,0,0,12906,24,real_solver:A2_NoJDE | archive=24 | walltime_hit=1 | init_best=0.931609 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed18,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4356.366562089611,2178.659151730899,1143.827229330749,0.913256,0.8685208844955685,0.04473511550443143,4.89842010393925,1800.0886603000108,26.001280648777936,0.001720496621251384,1.5467478999635205,1,0,0,12937,5,real_solver:A2_NoJDE | archive=5 | walltime_hit=1 | init_best=0.913256 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed19,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4207.25075366073,2198.957751832003,1155.6708880638018,0.938767,0.8637174517631233,0.0750495482368767,7.994480870852587,1800.0506589999422,26.000731741110275,0.002886439850391378,1.5802555999252945,1,0,0,12906,17,real_solver:A2_NoJDE | archive=17 | walltime_hit=1 | init_best=0.938767 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__A2_NoJDE__seed20,main,solomon,100,R101,random,S2_peak_dirty,A2_NoJDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4064.067273831628,2247.815427092474,1181.1034498028753,0.946169,0.8664017177825883,0.0797672822174117,8.430553338506302,1800.0437356000766,26.000631736445552,0.0030678978505587796,1.575481400010176,1,0,0,12788,4,real_solver:A2_NoJDE | archive=4 | walltime_hit=1 | init_best=0.946169 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
