run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C109__S3_mixed_fleet_arc__HGS_MS__seed12,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2432.6310774312306,2612.5605430776436,895.4624711980268,0.7447845430830778,0.7447845430830778,0.0,0.0,1800.0538271000842,26.000777502556772,0.0,1800.0538271000842,13054,0,0,0,2,real_solver:HGS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed13,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2440.699049960038,2613.4243107993543,890.6489640846487,0.7443999768219886,0.7443999768219886,0.0,0.0,1800.0405252999626,26.000585365443904,0.0,1800.0405252999626,13254,0,0,0,92,real_solver:HGS_MS | archive=92 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed14,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2385.9821674841733,2406.7230933356204,815.5755409736464,0.6989111832607628,0.6989111832607628,0.0,0.0,1800.0098930000095,26.000142898889024,0.0,1800.0098930000095,13142,0,0,0,40,real_solver:HGS_MS | archive=40 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed15,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2346.2745538476047,2380.1292966778506,811.1789410391834,0.6910395571133575,0.6910395571133575,0.0,0.0,1800.0101739999373,26.00014695777687,0.0,1800.0101739999373,13267,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed16,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2418.5468418995943,2474.274268187957,846.2214890790734,0.7170080235136028,0.7170080235136028,0.0,0.0,1800.0418221999425,26.000604098443613,0.0,1800.0418221999425,13183,0,0,0,10,real_solver:HGS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed17,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2655.3789618752007,2654.881793412198,900.4274423125996,0.7736608819002532,0.7736608819002532,0.0,0.0,1800.0033442000858,26.00004830511235,0.0,1800.0033442000858,13302,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed18,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2538.644170825872,2296.3412997121877,784.8481533934676,0.6964574719766445,0.6964574719766445,0.0,0.0,1800.057495499961,26.000830490554993,0.0,1800.057495499961,13224,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed19,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2402.324613977383,2468.6417437528276,847.4883533739103,0.715115513611682,0.715115513611682,0.0,0.0,1800.0617248999188,26.000891581887714,0.0,1800.0617248999188,13084,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed20,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2301.237461062114,2249.355406982817,772.6986817045916,0.663627395116004,0.663627395116004,0.0,0.0,1800.0241185000632,26.000348378334245,0.0,1800.0241185000632,13387,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
R101__S1_balanced__HGS_MS__seed01,main,solomon,100,R101,random,S1_balanced,HGS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4015.0926457885557,2087.5981209635324,1105.8432165815177,0.8193959784856636,0.8193959784856636,0.0,0.0,1800.1090667999815,26.001575409333068,0.0,1800.1090667999815,13184,0,0,0,13,real_solver:HGS_MS | archive=13 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed02,main,solomon,100,R101,random,S1_balanced,HGS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3976.745088579726,2030.0100952437203,1076.3197727216507,0.8020592888448369,0.8020592888448369,0.0,0.0,1800.0031869999366,26.00004603444353,0.0,1800.0031869999366,13179,0,0,0,32,real_solver:HGS_MS | archive=32 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed03,main,solomon,100,R101,random,S1_balanced,HGS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3973.352018955353,2066.6425104885266,1096.4015947765088,0.8114674242593921,0.8114674242593921,0.0,0.0,1800.1076580999652,26.00155506144394,0.0,1800.1076580999652,13072,0,0,0,23,real_solver:HGS_MS | archive=23 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed04,main,solomon,100,R101,random,S1_balanced,HGS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3979.134978994563,2059.2072743208523,1092.1048049267745,0.8098591211199996,0.8098591211199996,0.0,0.0,1800.0033360999078,26.00004818810978,0.0,1800.0033360999078,13098,0,0,0,15,real_solver:HGS_MS | archive=15 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed05,main,solomon,100,R101,random,S1_balanced,HGS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3997.78223126971,2070.8197262617045,1098.4244996665504,0.8142010856755935,0.8142010856755935,0.0,0.0,1800.0915800000075,26.00132282222233,0.0,1800.0915800000075,13119,0,0,0,15,real_solver:HGS_MS | archive=15 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed06,main,solomon,100,R101,random,S1_balanced,HGS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3865.421864672778,2073.369712987538,1100.6107848364645,0.8058624340392703,0.8058624340392703,0.0,0.0,1800.0407108999789,26.00058804633303,0.0,1800.0407108999789,13139,0,0,0,48,real_solver:HGS_MS | archive=48 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed07,main,solomon,100,R101,random,S1_balanced,HGS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3853.176947000345,2086.0442836370626,1105.7975968312583,0.8079272503619155,0.8079272503619155,0.0,0.0,1800.0261351000518,26.00037750700075,0.0,1800.0261351000518,13113,0,0,0,124,real_solver:HGS_MS | archive=124 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed08,main,solomon,100,R101,random,S1_balanced,HGS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3972.9545222123525,2062.8449104983856,1095.5290838000428,0.8107290600280649,0.8107290600280649,0.0,0.0,1800.052576099988,26.000759432555384,0.0,1800.052576099988,13182,0,0,0,11,real_solver:HGS_MS | archive=11 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed09,main,solomon,100,R101,random,S1_balanced,HGS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3854.3885870116924,2105.1859195214483,1114.9713066029838,0.8127353221298065,0.8127353221298065,0.0,0.0,1800.0860654000426,26.001243166889505,0.0,1800.0860654000426,13183,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed10,main,solomon,100,R101,random,S1_balanced,HGS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4122.767939827841,2040.6705797775464,1081.377226755079,0.8148256617846874,0.8148256617846874,0.0,0.0,1800.004956400022,26.000071592444762,0.0,1800.004956400022,13123,0,0,0,22,real_solver:HGS_MS | archive=22 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed11,main,solomon,100,R101,random,S1_balanced,HGS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4015.1440337625368,2103.380328185645,1116.489578255891,0.8240311104851427,0.8240311104851427,0.0,0.0,1800.1044783000834,26.001509131001207,0.0,1800.1044783000834,13183,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed12,main,solomon,100,R101,random,S1_balanced,HGS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3861.554635177944,2079.400147287071,1103.4251269500521,0.8070637930134293,0.8070637930134293,0.0,0.0,1800.0827279000077,26.00119495855567,0.0,1800.0827279000077,13195,0,0,0,27,real_solver:HGS_MS | archive=27 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed13,main,solomon,100,R101,random,S1_balanced,HGS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4106.15199534743,2039.3390208936053,1080.3330407651135,0.8132452872266845,0.8132452872266845,0.0,0.0,1800.0611566000152,26.000883373111332,0.0,1800.0611566000152,12976,0,0,0,10,real_solver:HGS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed14,main,solomon,100,R101,random,S1_balanced,HGS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4151.627547337402,2095.002325299864,1109.4418518343125,0.8307237068665886,0.8307237068665886,0.0,0.0,1800.0962171999272,26.001389803998947,0.0,1800.0962171999272,13014,0,0,0,11,real_solver:HGS_MS | archive=11 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed15,main,solomon,100,R101,random,S1_balanced,HGS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3986.5610991877415,2036.5090427606037,1079.6283888488333,0.8043916534810891,0.8043916534810891,0.0,0.0,1800.0109059000388,26.000157529667227,0.0,1800.0109059000388,13251,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed16,main,solomon,100,R101,random,S1_balanced,HGS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4011.3335095025536,2086.7579956654135,1107.8265458203045,0.8194976441682557,0.8194976441682557,0.0,0.0,1800.038560200017,26.00055698066691,0.0,1800.038560200017,13098,0,0,0,98,real_solver:HGS_MS | archive=98 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed17,main,solomon,100,R101,random,S1_balanced,HGS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3995.9942904220698,2069.4235578196694,1098.060107823071,0.8138051081549817,0.8138051081549817,0.0,0.0,1800.0146311999997,26.000211339555552,0.0,1800.0146311999997,13208,0,0,0,128,real_solver:HGS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed18,main,solomon,100,R101,random,S1_balanced,HGS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3989.2229564169475,2054.4299845688556,1089.7640605591591,0.8093689834658765,0.8093689834658765,0.0,0.0,1800.024707100005,26.000356880333403,0.0,1800.024707100005,13084,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed19,main,solomon,100,R101,random,S1_balanced,HGS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3991.748837206095,2069.886668405033,1098.2387799453077,0.8136140162346083,0.8136140162346083,0.0,0.0,1800.049959099968,26.00072163144398,0.0,1800.049959099968,13180,0,0,0,27,real_solver:HGS_MS | archive=27 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__HGS_MS__seed20,main,solomon,100,R101,random,S1_balanced,HGS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4117.133705519218,2031.6464976157004,1077.3338160938977,0.8122743604095063,0.8122743604095063,0.0,0.0,1800.0036128000356,26.0000521848894,0.0,1800.0036128000356,13150,0,0,0,18,real_solver:HGS_MS | archive=18 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed01,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3985.3848700702174,2055.650567438342,1082.102144515438,0.8114887774556504,0.8114887774556504,0.0,0.0,1800.1090309000574,26.001574890778606,0.0,1800.1090309000574,13199,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed02,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3841.512050889014,2041.8180844189724,1073.6254219334014,0.7976033715490273,0.7976033715490273,0.0,0.0,1800.0621274000732,26.000897395778836,0.0,1800.0621274000732,13249,0,0,0,15,real_solver:HGS_MS | archive=15 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed03,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3876.1956590936943,2098.539765930498,1101.821199022016,0.8143592497138523,0.8143592497138523,0.0,0.0,1800.1106149000116,26.001597770777945,0.0,1800.1106149000116,13082,0,0,0,128,real_solver:HGS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed04,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3857.014956577015,2068.3779683799075,1087.757582771594,0.8056236685534374,0.8056236685534374,0.0,0.0,1800.135259600007,26.00195374977788,0.0,1800.135259600007,13226,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed05,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3950.0439386766693,2020.8294090885722,1061.8906409665083,0.7995215937199133,0.7995215937199133,0.0,0.0,1800.00320799998,26.00004633777749,0.0,1800.00320799998,13346,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed06,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3960.425987007621,2020.303577917356,1060.8547302881843,0.7999220937489729,0.7999220937489729,0.0,0.0,1800.050286600017,26.000726362000247,0.0,1800.050286600017,13144,0,0,0,10,real_solver:HGS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed07,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3993.8190944805324,2059.6863427208727,1082.3031958607546,0.8126574288374785,0.8126574288374785,0.0,0.0,1800.1101488000713,26.001591038223253,0.0,1800.1101488000713,13206,0,0,0,21,real_solver:HGS_MS | archive=21 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed08,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3991.6530092056805,2050.6911498562868,1077.1778637738876,0.8100731789882735,0.8100731789882735,0.0,0.0,1800.0049502999755,26.00007150433298,0.0,1800.0049502999755,13236,0,0,0,10,real_solver:HGS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed09,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3859.946539114479,2089.5148979021105,1097.8024256113376,0.8110609862692258,0.8110609862692258,0.0,0.0,1800.0035481000086,26.000051250333456,0.0,1800.0035481000086,13296,0,0,0,12,real_solver:HGS_MS | archive=12 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed10,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3978.2462810107477,2051.018306060952,1076.079831455924,0.8089182004242316,0.8089182004242316,0.0,0.0,1800.003434299957,26.000049606554935,0.0,1800.003434299957,13236,0,0,0,50,real_solver:HGS_MS | archive=50 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed11,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4001.2178542650786,2084.4221997466357,1096.133744087009,0.8198000947535496,0.8198000947535496,0.0,0.0,1800.0038608999457,26.000055768554773,0.0,1800.0038608999457,13200,0,0,0,15,real_solver:HGS_MS | archive=15 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed12,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4110.754677812238,2031.8786698580782,1065.2631204573129,0.8129700540526317,0.8129700540526317,0.0,0.0,1800.0192721999483,26.000278376221477,0.0,1800.0192721999483,13336,0,0,0,16,real_solver:HGS_MS | archive=16 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed13,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3998.1497626154346,2070.5946569144025,1087.389586703834,0.8156356540310833,0.8156356540310833,0.0,0.0,1800.02857580001,26.0004127615557,0.0,1800.02857580001,13151,0,0,0,11,real_solver:HGS_MS | archive=11 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed14,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3983.1554652185523,2052.84455775045,1078.1285956998868,0.809998204506634,0.809998204506634,0.0,0.0,1800.1075287000276,26.00155319233373,0.0,1800.1075287000276,13301,0,0,0,14,real_solver:HGS_MS | archive=14 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed15,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3859.2819363443746,2058.3394967077343,1081.6142352216098,0.8029624081052228,0.8029624081052228,0.0,0.0,1800.044677100028,26.000645335889292,0.0,1800.044677100028,13303,0,0,0,13,real_solver:HGS_MS | archive=13 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed16,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4003.5050630446885,2045.275515448127,1075.1862959539205,0.8096972047589763,0.8096972047589763,0.0,0.0,1800.1010483000427,26.001459586556173,0.0,1800.1010483000427,13278,0,0,0,14,real_solver:HGS_MS | archive=14 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed17,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3987.317699012707,2080.3199502297584,1090.3552378225825,0.8168888966610225,0.8168888966610225,0.0,0.0,1800.0279196000192,26.00040328311139,0.0,1800.0279196000192,13177,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed18,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3885.038388898534,2119.53588203445,1113.68751024282,0.8206308938274413,0.8206308938274413,0.0,0.0,1800.095716000069,26.00138256444544,0.0,1800.095716000069,13228,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__HGS_MS__seed19,main,solomon,100,R101,random,S2_peak_dirty,HGS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3977.389799820798,2068.6524839388962,1087.9990313490298,0.8140840370513285,0.8140840370513285,0.0,0.0,1800.0927132000215,26.00133919066698,0.0,1800.0927132000215,13243,0,0,0,10,real_solver:HGS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
