run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C2_2_1__S1_balanced__ALNS_MS__seed12,main,hg,200,C2_2_1,clustered,S1_balanced,ALNS_MS,12,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,3840.99901327208,9427.67626839115,4873.546365167993,0.8417466001108532,0.8417466001108532,0.0,0.0,3600.5101730999886,86.01218746849973,0.0,0.8477462999871932,1,0,0,26,23,real_solver:ALNS_MS | archive=23 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__ALNS_MS__seed13,main,hg,200,C2_2_1,clustered,S1_balanced,ALNS_MS,13,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4004.630216130455,9264.596441058713,4795.176712087494,0.8408609998683705,0.8408609998683705,0.0,0.0,3600.3886930000153,86.00928544388925,0.0,0.8628306000027806,1,0,0,96,15,real_solver:ALNS_MS | archive=15 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__ALNS_MS__seed14,main,hg,200,C2_2_1,clustered,S1_balanced,ALNS_MS,14,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,3993.5664991978383,9495.17142589634,4907.80659865173,0.8549616850535317,0.8549616850535317,0.0,0.0,3600.5896594000224,86.01408630788943,0.0,0.8258364000066649,1,0,0,135,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__ALNS_MS__seed15,main,hg,200,C2_2_1,clustered,S1_balanced,ALNS_MS,15,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,3954.821223078209,9202.967350285766,4768.983769059002,0.834290740780219,0.834290740780219,0.0,0.0,3600.383471900015,86.00916071761148,0.0,0.8574368999979924,1,0,0,129,6,real_solver:ALNS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__ALNS_MS__seed16,main,hg,200,C2_2_1,clustered,S1_balanced,ALNS_MS,16,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4100.090788115685,9782.952105884087,5065.509242703067,0.8806040828708698,0.8806040828708698,0.0,0.0,3600.8583507000003,86.02050504450001,0.0,0.8237397999910172,1,0,0,52,18,real_solver:ALNS_MS | archive=18 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__ALNS_MS__seed17,main,hg,200,C2_2_1,clustered,S1_balanced,ALNS_MS,17,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4500.06794825519,9005.830313560338,4663.5418890142455,0.8526220162773003,0.8526220162773003,0.0,0.0,3601.6246167999925,86.03881029022205,0.0,1.1129245000192896,1,0,0,110,7,real_solver:ALNS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__ALNS_MS__seed18,main,hg,200,C2_2_1,clustered,S1_balanced,ALNS_MS,18,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4523.643369775517,9202.042260099415,4764.943130077949,0.8668810729115367,0.8668810729115367,0.0,0.0,3600.4357155000034,86.01040875916675,0.0,2.2198080999951344,1,0,0,117,13,real_solver:ALNS_MS | archive=13 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__ALNS_MS__seed19,main,hg,200,C2_2_1,clustered,S1_balanced,ALNS_MS,19,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4132.861814572815,8523.114349691821,4418.729512339683,0.7999659097966344,0.7999659097966344,0.0,0.0,3600.118313599989,86.00282638044418,0.0,0.8142822999798227,1,0,0,122,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__ALNS_MS__seed20,main,hg,200,C2_2_1,clustered,S1_balanced,ALNS_MS,20,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4392.868043567075,9678.752267846055,5009.971064255399,0.8905703775054968,0.8905703775054968,0.0,0.0,3600.6722493999987,86.01605929122219,0.0,0.823933700012276,1,0,0,157,7,real_solver:ALNS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed01,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,1,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4187.364901274603,9574.239038220294,4842.630109398449,0.8723605580093707,0.8723605580093707,0.0,0.0,3600.5313189000008,86.01269261816668,0.0,1.0400225000048522,1,0,0,98,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed02,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,2,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,3919.2336186284692,9953.982165067007,5017.102782486142,0.8807174926991039,0.8807174926991039,0.0,0.0,3600.4805422000063,86.01147961922237,0.0,0.7887099000217859,1,0,0,73,16,real_solver:ALNS_MS | archive=16 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed03,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,3,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4252.734560799578,9123.440198594526,4614.884529866508,0.846477281872633,0.846477281872633,0.0,0.0,3600.691281300009,86.01651394216688,0.0,0.8003366000193637,1,0,0,110,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed04,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,4,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4360.538873980885,8777.466828219905,4436.515295383416,0.8297107071271123,0.8297107071271123,0.0,0.0,3600.4197164999787,86.01002656083283,0.0,0.7711998999875505,1,0,0,117,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed05,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,5,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4153.230349583863,9827.641757901185,4952.432612933948,0.8858745236563559,0.8858745236563559,0.0,0.0,3600.5023880999943,86.01200149349987,0.0,0.7887079000065569,1,0,0,109,6,real_solver:ALNS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed06,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,6,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4254.7514308995,8904.921963633784,4495.002698001248,0.8315980828190925,0.8315980828190925,0.0,0.0,3600.504298500018,86.01204713083376,0.0,0.8681787000095937,1,0,0,109,10,real_solver:ALNS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed07,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,7,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4430.536412543101,9702.884475691097,4900.147119949116,0.8943934362909444,0.8943934362909444,0.0,0.0,3600.4383490000037,86.01047167055565,0.0,0.7893484999949578,1,0,0,52,18,real_solver:ALNS_MS | archive=18 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed08,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,8,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4015.458475470341,9555.806144005084,4814.001487862338,0.8599536810707237,0.8599536810707237,0.0,0.0,3600.599561299983,86.01432285327738,0.0,0.7581140999973286,1,0,0,98,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed09,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,9,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,3939.137734864561,8975.938019490062,4533.887701811025,0.8182244280459603,0.8182244280459603,0.0,0.0,3600.367183299997,86.00877160105549,0.0,0.8533408000075724,1,0,0,33,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed10,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,10,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4196.161769714374,9049.59298909807,4559.959181821143,0.8372010903700066,0.8372010903700066,0.0,0.0,3600.81656560002,86.01950684488936,0.0,0.7970616999955382,1,0,0,118,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed11,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,11,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4275.983964829846,9040.356908054693,4560.328237088201,0.8415349519734963,0.8415349519734963,0.0,0.0,3600.610409999994,86.01458201666652,0.0,0.8624596000008751,1,0,0,40,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed12,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,12,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4273.381826888747,9523.67726149012,4823.6885493706,0.8744354004691806,0.8744354004691806,0.0,0.0,3600.4208597999823,86.01005387299958,0.0,0.7662659000197891,1,0,0,47,13,real_solver:ALNS_MS | archive=13 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed13,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,13,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,3981.797976536822,9270.349179674055,4688.126556451134,0.8404200306550869,0.8404200306550869,0.0,0.0,3600.4124171999865,86.00985218866634,0.0,0.768580000003567,1,0,0,40,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed14,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,14,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,3979.272679460013,9250.993228099685,4661.046500983025,0.8378737313259874,0.8378737313259874,0.0,0.0,3600.049443099997,86.00118114072215,0.0,0.8610769000079017,1,0,0,175,19,real_solver:ALNS_MS | archive=19 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed15,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,15,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4162.757526696268,8942.09392317842,4510.62621210911,0.828521213246956,0.828521213246956,0.0,0.0,3600.6163849000004,86.0147247503889,0.0,0.770200200000545,1,0,0,65,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed16,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,16,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4081.189490553404,9466.802002245095,4785.113765267321,0.8589436604054911,0.8589436604054911,0.0,0.0,3600.509835100005,86.01217939405568,0.0,0.7805355999735184,1,0,0,42,8,real_solver:ALNS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed17,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,17,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4187.9086427899565,9705.376915446184,4886.7181563959,0.8795771716216745,0.8795771716216745,0.0,0.0,3600.723016300006,86.01727205605569,0.0,0.7452316000126302,1,0,0,143,6,real_solver:ALNS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed18,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,18,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4489.888437069208,9577.790699068104,4833.134194560386,0.8893445813888988,0.8893445813888988,0.0,0.0,3600.570033199998,86.01361745977772,0.0,0.808718799991766,1,0,0,142,22,real_solver:ALNS_MS | archive=22 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed19,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,19,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4547.299257521277,10019.624164891597,5055.385616886334,0.921671733322238,0.921671733322238,0.0,0.0,3600.648584599985,86.0154939654441,0.0,0.8072864999994636,1,0,0,81,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S2_peak_dirty__ALNS_MS__seed20,main,hg,200,C2_2_1,clustered,S2_peak_dirty,ALNS_MS,20,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4562.442286440245,9483.471184309128,4793.631241956756,0.8878627371552703,0.8878627371552703,0.0,0.0,3600.590572499961,86.0141081208324,0.0,0.8183830000052694,1,0,0,118,20,real_solver:ALNS_MS | archive=20 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed01,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,1,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4353.939351660052,8588.827742746338,2746.7974502082707,0.8049573899159351,0.8049573899159351,0.0,0.0,3600.5454700999544,86.01303067461002,0.0,0.839630100002978,1,0,0,42,8,real_solver:ALNS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed02,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,2,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,3965.8849158566277,9239.492857738982,2955.07206823213,0.8249316370270282,0.8249316370270282,0.0,0.0,3600.5159485000186,86.01232543638933,0.0,0.8991773999878205,1,0,0,97,7,real_solver:ALNS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed03,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,3,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4093.775013566098,9509.475150508966,3044.0534894215216,0.8499889764036407,0.8499889764036407,0.0,0.0,3600.7037133999984,86.01681093122218,0.0,0.7954778999555856,1,0,0,90,6,real_solver:ALNS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed04,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,4,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4423.026384250553,9306.217029567906,2986.7999330707053,0.8564276457620602,0.8564276457620602,0.0,0.0,3600.5706227999763,86.0136315446661,0.0,0.8100577999721281,1,0,0,75,20,real_solver:ALNS_MS | archive=20 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed05,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,5,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,3752.120387237525,9243.23233881968,2960.5389652493996,0.8133898802603241,0.8133898802603241,0.0,0.0,3600.3417050999706,86.00816295516596,0.0,0.8337867999798618,1,0,0,148,9,real_solver:ALNS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed06,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,6,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4320.012691760508,9429.858060552451,3022.0285780303675,0.8581102805651972,0.8581102805651972,0.0,0.0,3600.4300212999806,86.0102727310551,0.0,0.8213247999665327,1,0,0,78,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed07,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,7,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,3837.9555853732345,9495.404334805791,3050.3488890371173,0.8355508046529687,0.8355508046529687,0.0,0.0,3600.3977449999657,86.0095016861103,0.0,0.8338937999797054,1,0,0,88,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed08,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,8,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4368.18184430578,9331.694633045447,2981.4005377164967,0.8535724060028094,0.8535724060028094,0.0,0.0,3600.6301339000347,86.01505319872305,0.0,0.7813506000093184,1,0,0,135,12,real_solver:ALNS_MS | archive=12 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed09,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,9,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,3809.5635030093986,9980.027849723749,3205.9967330464797,0.8653753165589265,0.8653753165589265,0.0,0.0,3600.4603081999812,86.010996251444,0.0,0.7941357999807224,1,0,0,46,16,real_solver:ALNS_MS | archive=16 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed10,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,10,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4324.899637864269,9117.535405949573,2938.1988204845716,0.8397905054719681,0.8397905054719681,0.0,0.0,3600.6259742000257,86.01495382811173,0.0,0.7890403000055812,1,0,0,158,10,real_solver:ALNS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed11,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,11,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4224.463526886273,9164.026765329449,2938.4983564212152,0.8355871586075084,0.8355871586075084,0.0,0.0,3600.6672970000072,86.01594098388907,0.0,0.8845707000000402,1,0,0,57,11,real_solver:ALNS_MS | archive=11 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed12,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,12,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4312.155416413752,9773.675614475726,3127.1921809361397,0.8794391139200234,0.8794391139200234,0.0,0.0,3600.4406108999974,86.01052570483327,0.0,0.7992386000114493,1,0,0,51,7,real_solver:ALNS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed13,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,13,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,3714.274333074555,9408.638049548525,3016.5514573829173,0.8222524830609176,0.8222524830609176,0.0,0.0,3600.5374290999607,86.01283858405462,0.0,0.7756511999759823,1,0,0,66,8,real_solver:ALNS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed14,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,14,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4103.136668608776,9392.214971147057,3018.3624127328303,0.8441261136716695,0.8441261136716695,0.0,0.0,3600.689728699974,86.01647685227715,0.0,0.8208499999600463,1,0,0,138,13,real_solver:ALNS_MS | archive=13 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed15,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,15,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4375.032173167275,9644.021520621773,3098.169692716219,0.8758959363870392,0.8758959363870392,0.0,0.0,3600.645890499989,86.01542960638862,0.0,0.8065582999843173,1,0,0,177,56,real_solver:ALNS_MS | archive=56 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed16,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,16,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4437.02699857191,9187.876286582397,2956.9252828519107,0.8503715826519334,0.8503715826519334,0.0,0.0,3600.654882999952,86.01564442722108,0.0,0.768624699965585,1,0,0,56,9,real_solver:ALNS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S3_mixed_fleet_arc__ALNS_MS__seed17,main,hg,200,C2_2_1,clustered,S3_mixed_fleet_arc,ALNS_MS,17,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4231.195086231323,9245.366182677602,2967.8861449253704,0.8415801684933758,0.8415801684933758,0.0,0.0,3600.4465754999546,86.01066819249891,0.0,0.8005960000446066,1,0,0,148,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
