run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C109__S3_mixed_fleet_arc__ILS_MS__seed05,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2635.5565630103006,3039.255819120682,1032.4466979953102,0.8432898878324314,0.8432898878324314,0.0,0.0,1800.0637051999802,26.000920186221936,0.0,1800.0637051999802,13155,0,0,13004,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed06,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2735.6700655058803,2707.5780255075665,929.6081262069758,0.7950393934454391,0.7950393934454391,0.0,0.0,1800.1034066999564,26.001493652332705,0.0,1800.1034066999564,13091,0,0,12969,51,real_solver:ILS_MS | archive=51 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed07,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2673.063906378919,2745.53715749442,939.9498228282944,0.7947505470286363,0.7947505470286363,0.0,0.0,1800.1020918999566,26.001474660777152,0.0,1800.1020918999566,13303,0,0,13134,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed08,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2518.4881184512856,2776.0391442401615,949.8825829873942,0.7839151232532355,0.7839151232532355,0.0,0.0,1800.013699300005,26.00019787877785,0.0,1800.013699300005,13101,0,0,12957,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed09,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2592.51992643359,2847.9765250451046,959.7982045726642,0.8011294821203715,0.8011294821203715,0.0,0.0,1800.0545412000502,26.000787817334057,0.0,1800.0545412000502,13199,0,0,13060,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed10,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2843.073143302563,2943.144607962402,992.4546373204491,0.8454288117507692,0.8454288117507692,0.0,0.0,1800.027292600018,26.000394226444705,0.0,1800.027292600018,13199,0,0,13052,59,real_solver:ILS_MS | archive=59 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed11,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2474.1247277753077,2602.76660763383,884.6967986764676,0.7453247217505051,0.7453247217505051,0.0,0.0,1800.0831715000095,26.00120136611125,0.0,1800.0831715000095,13401,0,0,13254,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed12,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2707.1560599678,2751.483520373325,935.236957627187,0.7976210412298608,0.7976210412298608,0.0,0.0,1800.002875200007,26.00004153066677,0.0,1800.002875200007,13289,0,0,13128,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed13,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2681.9862306890063,2763.786320934301,944.2285459123575,0.7985562561099071,0.7985562561099071,0.0,0.0,1800.0458100000396,26.000661700000574,0.0,1800.0458100000396,13237,0,0,13090,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed14,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2678.7090875354957,2794.5499562844043,958.6544670286265,0.8050077994889547,0.8050077994889547,0.0,0.0,1800.0030418999959,26.000043938555496,0.0,1800.0030418999959,13468,0,0,13297,55,real_solver:ILS_MS | archive=55 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed15,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2446.5811419639094,2603.3009290832,894.8187529703686,0.7452299463742563,0.7452299463742563,0.0,0.0,1800.0525667999173,26.000759298221027,0.0,1800.0525667999173,13313,0,0,13137,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed16,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2708.6219764552416,2675.865336751564,912.2448254519707,0.7844818027642347,0.7844818027642347,0.0,0.0,1800.0050670999335,26.000073191443484,0.0,1800.0050670999335,13049,0,0,12920,7,real_solver:ILS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed17,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2537.3169940185103,2779.9714248972823,947.2357910410323,0.785548381279145,0.785548381279145,0.0,0.0,1800.0189461999107,26.000273667332042,0.0,1800.0189461999107,13275,0,0,13102,101,real_solver:ILS_MS | archive=101 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed18,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2545.462806420904,2564.531321449025,873.2986657630418,0.7462236927697035,0.7462236927697035,0.0,0.0,1800.0039900999982,26.00005763477775,0.0,1800.0039900999982,13209,0,0,13049,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed19,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2700.864634213143,2722.9707979406694,928.9557828099094,0.792596134611411,0.792596134611411,0.0,0.0,1800.0407824000577,26.000589079111943,0.0,1800.0407824000577,13142,0,0,13052,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed20,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2617.291352243937,2928.300432828779,996.6823053619605,0.8212915039451357,0.8212915039451357,0.0,0.0,1800.0314837000333,26.000454764556036,0.0,1800.0314837000333,13258,0,0,13084,128,real_solver:ILS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
R101__S1_balanced__ILS_MS__seed01,main,solomon,100,R101,random,S1_balanced,ILS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4265.12851361895,2270.218484812021,1203.08721752299,0.8841638267025921,0.8841638267025921,0.0,0.0,1800.0855973999714,26.001236406888477,0.0,1800.0855973999714,12913,0,0,12610,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed02,main,solomon,100,R101,random,S1_balanced,ILS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4138.792557348085,2275.0726485983255,1206.932381756214,0.876945023867644,0.876945023867644,0.0,0.0,1800.0606073000235,26.000875438778117,0.0,1800.0606073000235,13097,0,0,12761,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed03,main,solomon,100,R101,random,S1_balanced,ILS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4161.2432353758995,2273.1726429138143,1204.541742076271,0.8776826136806184,0.8776826136806184,0.0,0.0,1800.065657399944,26.000948384665858,0.0,1800.065657399944,13264,0,0,12851,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed04,main,solomon,100,R101,random,S1_balanced,ILS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4009.0273259163205,2298.0412439596284,1217.9736080115222,0.873603278396462,0.873603278396462,0.0,0.0,1800.051745899953,26.000747440777097,0.0,1800.051745899953,13070,0,0,12710,9,real_solver:ILS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed05,main,solomon,100,R101,random,S1_balanced,ILS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4097.163854151172,2260.869077353819,1198.618780266571,0.870186763119869,0.870186763119869,0.0,0.0,1800.0085603999905,26.000123650222086,0.0,1800.0085603999905,13134,0,0,12750,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed06,main,solomon,100,R101,random,S1_balanced,ILS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4033.1826567049184,2363.4675080374764,1252.5421950462958,0.8921960178154887,0.8921960178154887,0.0,0.0,1800.0192872999469,26.000278594332567,0.0,1800.0192872999469,13103,0,0,12656,7,real_solver:ILS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed07,main,solomon,100,R101,random,S1_balanced,ILS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4124.021869191916,2294.5925518719605,1216.479970260114,0.8807817827732518,0.8807817827732518,0.0,0.0,1800.0070421999553,26.00010172066602,0.0,1800.0070421999553,13140,0,0,12746,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed08,main,solomon,100,R101,random,S1_balanced,ILS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4122.186565377786,2240.982709564962,1187.8453835678645,0.8667210417877073,0.8667210417877073,0.0,0.0,1800.0034429999068,26.000049732220877,0.0,1800.0034429999068,13115,0,0,12678,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed09,main,solomon,100,R101,random,S1_balanced,ILS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4276.245414455279,2276.973482082808,1207.3028825950737,0.8868372397541974,0.8868372397541974,0.0,0.0,1800.0905305000488,26.001307662778483,0.0,1800.0905305000488,13197,0,0,12816,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed10,main,solomon,100,R101,random,S1_balanced,ILS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4241.1539792998665,2225.210324282136,1180.4028021106983,0.8711241183162007,0.8711241183162007,0.0,0.0,1800.0033086000476,26.000047790889578,0.0,1800.0033086000476,13101,0,0,12758,5,real_solver:ILS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed11,main,solomon,100,R101,random,S1_balanced,ILS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4277.676413824165,2286.887388887776,1211.8055669283033,0.8893238767466523,0.8893238767466523,0.0,0.0,1800.011108399951,26.000160454665956,0.0,1800.011108399951,13129,0,0,12746,9,real_solver:ILS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed12,main,solomon,100,R101,random,S1_balanced,ILS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4122.6323573280815,2316.079743255235,1226.7242637708202,0.8859751409559586,0.8859751409559586,0.0,0.0,1800.0645012999885,26.00093168544428,0.0,1800.0645012999885,12843,0,0,12489,9,real_solver:ILS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed13,main,solomon,100,R101,random,S1_balanced,ILS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4148.789102492744,2298.8395264895858,1219.3196875940953,0.8837433062356052,0.8837433062356052,0.0,0.0,1800.080092499964,26.001156891666145,0.0,1800.080092499964,12998,0,0,12608,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed14,main,solomon,100,R101,random,S1_balanced,ILS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4094.0817659119066,2270.8018533035834,1203.8220310578251,0.872529691349076,0.872529691349076,0.0,0.0,1800.0877295000246,26.001267203889245,0.0,1800.0877295000246,12979,0,0,12464,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed15,main,solomon,100,R101,random,S1_balanced,ILS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4134.806595395405,2243.189313734788,1188.282654516465,0.8679943895853715,0.8679943895853715,0.0,0.0,1800.1046714999247,26.00151192166558,0.0,1800.1046714999247,13084,0,0,12771,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed16,main,solomon,100,R101,random,S1_balanced,ILS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4245.945500349773,2241.471966609375,1187.8590722633578,0.8753896473843411,0.8753896473843411,0.0,0.0,1800.1195534999715,26.001726883888477,0.0,1800.1195534999715,13202,0,0,12862,15,real_solver:ILS_MS | archive=15 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed17,main,solomon,100,R101,random,S1_balanced,ILS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4389.478020352278,2220.8444844198098,1177.9746166440264,0.880274215633341,0.880274215633341,0.0,0.0,1800.0431649000384,26.000623493000553,0.0,1800.0431649000384,13050,0,0,12683,8,real_solver:ILS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed18,main,solomon,100,R101,random,S1_balanced,ILS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4121.133116728508,2257.492719904855,1196.78387026062,0.870967464749361,0.870967464749361,0.0,0.0,1800.0028688999591,26.000041439666077,0.0,1800.0028688999591,13079,0,0,12744,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed19,main,solomon,100,R101,random,S1_balanced,ILS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4318.104023916705,2316.5810565196857,1228.5678140095524,0.9000663511419013,0.9000663511419013,0.0,0.0,1800.0800166999688,26.00115579677733,0.0,1800.0800166999688,13257,0,0,12921,16,real_solver:ILS_MS | archive=16 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S1_balanced__ILS_MS__seed20,main,solomon,100,R101,random,S1_balanced,ILS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4140.821781406305,2313.87807053368,1226.1870528143656,0.8868196642751789,0.8868196642751789,0.0,0.0,1800.0861735999351,26.00124472977684,0.0,1800.0861735999351,12975,0,0,12624,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__ILS_MS__seed01,main,solomon,100,R101,random,S2_peak_dirty,ILS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4003.827104271638,2317.465448725253,1219.0254915979965,0.8806315746305674,0.8806315746305674,0.0,0.0,1800.010642399895,26.00015372355404,0.0,1800.010642399895,13257,0,0,12943,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__ILS_MS__seed02,main,solomon,100,R101,random,S2_peak_dirty,ILS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4118.889975112389,2293.8309931707954,1204.7716042028492,0.8820422758858945,0.8820422758858945,0.0,0.0,1800.0790169000393,26.00114135522279,0.0,1800.0790169000393,12716,0,0,12337,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__ILS_MS__seed03,main,solomon,100,R101,random,S2_peak_dirty,ILS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4283.351851527241,2290.565438355054,1204.19690318407,0.8929002022009932,0.8929002022009932,0.0,0.0,1800.0033223999199,26.000047990221063,0.0,1800.0033223999199,13153,0,0,12796,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__ILS_MS__seed04,main,solomon,100,R101,random,S2_peak_dirty,ILS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4097.431010109177,2239.6284245803995,1177.5518068629588,0.8667754989241407,0.8667754989241407,0.0,0.0,1800.0610518000321,26.0008818593338,0.0,1800.0610518000321,13152,0,0,12757,5,real_solver:ILS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__ILS_MS__seed05,main,solomon,100,R101,random,S2_peak_dirty,ILS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4127.047344725131,2240.2758079769264,1178.7005560502882,0.8691981538472735,0.8691981538472735,0.0,0.0,1800.0029641999863,26.000042816222024,0.0,1800.0029641999863,13133,0,0,12786,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__ILS_MS__seed06,main,solomon,100,R101,random,S2_peak_dirty,ILS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4274.891388454237,2261.040101926157,1186.4659999412293,0.8841035766724921,0.8841035766724921,0.0,0.0,1800.003479600069,26.000050260889886,0.0,1800.003479600069,13168,0,0,12795,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__ILS_MS__seed07,main,solomon,100,R101,random,S2_peak_dirty,ILS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3964.8809096553555,2241.1170540563244,1176.9617346779346,0.8576175504752408,0.8576175504752408,0.0,0.0,1800.0445359000005,26.00064329633334,0.0,1800.0445359000005,13331,0,0,12897,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__ILS_MS__seed08,main,solomon,100,R101,random,S2_peak_dirty,ILS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4266.643921176184,2248.0211779855827,1179.3057636779104,0.8800706200232827,0.8800706200232827,0.0,0.0,1800.0429397000698,26.00062024011212,0.0,1800.0429397000698,13119,0,0,12684,7,real_solver:ILS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__ILS_MS__seed09,main,solomon,100,R101,random,S2_peak_dirty,ILS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4265.50778812998,2244.6545789817806,1180.526802475127,0.8798428505378163,0.8798428505378163,0.0,0.0,1800.0379259000765,26.00054781855666,0.0,1800.0379259000765,13038,0,0,12656,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__ILS_MS__seed10,main,solomon,100,R101,random,S2_peak_dirty,ILS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4244.48784630017,2223.3492596827614,1168.270886440186,0.8725894853271897,0.8725894853271897,0.0,0.0,1800.0289380999748,26.000417994777415,0.0,1800.0289380999748,13503,0,0,13154,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__ILS_MS__seed11,main,solomon,100,R101,random,S2_peak_dirty,ILS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4012.441070343423,2312.143233329155,1213.4471996370464,0.8791722632512401,0.8791722632512401,0.0,0.0,1800.0491303999443,26.00070966133253,0.0,1800.0491303999443,13398,0,0,12961,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
R101__S2_peak_dirty__ILS_MS__seed12,main,solomon,100,R101,random,S2_peak_dirty,ILS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4081.328926652375,2220.2000702979026,1167.0617489984934,0.8605407730733191,0.8605407730733191,0.0,0.0,1800.076718700002,26.00110815900003,0.0,1800.076718700002,13081,0,0,12721,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r101.txt
