run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
R109__S1_balanced__A3_NoLNS__seed12,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3018.4061558500293,2252.793265526498,1196.9407591750353,0.910032,0.9100320301255623,0.0,0.0,1800.0228017999325,26.00032935933236,0.0,1.5699349001515657,1,0,0,13157,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.910032 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed13,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3012.162085673843,2221.4510075421736,1181.5147871928993,0.901521,0.9015211829586103,0.0,0.0,1800.1105996000115,26.001597549777944,0.0,1.653437600005418,1,0,0,13222,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=0.901521 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed14,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3061.824428145773,2349.7274594183964,1248.2899334766755,0.939809,0.9398092326998219,0.0,0.0,1800.0408495999873,26.000590049777593,0.0,1.5315420001279563,1,0,0,13202,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.939809 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed15,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3016.281179743319,2220.2987865420046,1179.6381049336874,0.901373,0.9013725937928944,4.0620710561878326e-07,4.506537311621086e-05,1800.0198555998504,26.00028680310895,1.5623177878569076e-08,1.5782415999565274,1,0,0,13227,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=0.901373 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed16,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3245.4250216855567,2097.2333065646358,1115.3563043688725,0.904761,0.894503346821466,0.010257653178533999,1.1337417482112955,1800.1106854998507,26.0015987905534,0.000394500863626151,1.625325599918142,1,0,0,13142,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.904761 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed17,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3200.5422681296127,2289.684173388574,1218.1433105224999,0.939651,0.939651026365587,0.0,0.0,1800.0678103000391,26.000979482111678,0.0,2.030928800115362,1,0,0,13138,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.939651 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed18,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3210.137251998485,2257.9963499850096,1198.958890697003,0.936309,0.931927987315517,0.004381012684482988,0.4679024429416985,1800.0034781000577,26.000050239223057,0.00016850016227560577,1.5580966998822987,1,0,0,13206,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.936309 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed19,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3133.4194552893355,2135.4109498048647,1135.2553970767856,0.892202,0.892201873477877,1.26522123000683e-07,1.4180883140889955e-05,1800.0705829998478,26.001019532220024,4.866044688897638e-09,1.7040085000917315,1,0,0,12614,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.892202 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A3_NoLNS__seed20,main,solomon,100,R109,random,S1_balanced,A3_NoLNS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3048.3048537535324,2332.789896109383,1239.1686269857794,0.93393,0.9339301974878086,0.0,0.0,1800.0924933999777,26.001336015777454,0.0,1.9721291998866946,1,0,0,12897,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.933930 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed01,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3164.0694312677783,2183.8968032803014,1151.1676143200382,0.937295,0.902813892954784,0.03448110704521601,3.67878918005708,1800.1073561001103,26.001550699223817,0.0013261173321576286,1.69196129986085,1,0,0,13154,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.937295 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed02,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3016.1978766008924,2206.5700566546925,1165.5348379119202,0.89383,0.8931949393341044,0.0006350606658955815,0.07104937917675413,1800.0362178001087,26.00052314600157,2.442491877296103e-05,1.5648682999890298,1,0,0,13213,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.893830 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed03,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3158.24051678366,2229.9248017358514,1177.8745830365374,0.919904,0.9145623845654968,0.0053416154345032885,0.5806709650684515,1800.108599100029,26.001568653667086,0.00020543435304430923,1.620656199986115,1,0,0,13298,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.919904 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed04,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3274.3717714916042,2185.124369461968,1152.7781073568644,0.915285,0.9152845911695188,4.088304812466248e-07,4.4667014235634235e-05,1800.1084110001102,26.001565936668257,1.572330229042393e-08,1.5825335998088121,1,0,0,13283,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.915285 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed05,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3343.7758913978164,2207.6951799217245,1163.5293826171462,0.928321,0.9283207604499241,2.395500758867186e-07,2.5804659798358394e-05,1800.0032612001523,26.00004710622442,9.213447764460789e-09,1.6494887999724597,1,0,0,13225,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.928321 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed06,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3095.7302308568756,2362.4404150340624,1244.5671505194298,0.941081,0.9410805764265434,4.2357345653165623e-07,4.50092453818169e-05,1800.0908222999424,26.001311877665835,1.629046482441104e-08,1.5813545999117196,1,0,0,13255,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.941081 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed07,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3190.609090139513,2190.7813850740604,1154.7281900911703,0.907436,0.9074361848049727,0.0,0.0,1800.0506376998965,26.000731433442947,0.0,1.6263126998674124,1,0,0,13101,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.907436 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed08,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3166.5494129053886,2173.2538235600487,1145.7907122580125,0.900405,0.900404505700847,4.942991530532126e-07,5.4897424276099374e-05,1800.0034310000483,26.000049558889586,1.9011469648687978e-08,1.799549400107935,1,0,0,10895,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.900405 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed09,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3207.445833211207,2323.7441125238925,1227.7333890533248,0.944059,0.9440588451989846,1.5480101533960067e-07,1.639738780516903e-05,1800.1341838999651,26.001938211888387,5.953441396488815e-09,1.8724104999564588,1,0,0,11674,7,real_solver:A3_NoLNS | archive=7 | walltime_hit=1 | init_best=0.944059 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed10,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3214.1727553094715,2313.350236583012,1220.0763787586222,0.941615,0.9416150105033773,0.0,0.0,1800.0395525000058,26.000571313888972,0.0,2.2099146000109613,1,0,0,10087,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.941615 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed11,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3197.696285456206,2329.9822028039807,1227.0020196096302,0.943675,0.9436753440365114,0.0,0.0,1800.087378300028,26.001262131000402,0.0,1.8679930998478085,1,0,0,10574,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.943675 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed12,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3172.07456730804,2159.312027129839,1139.3225649171113,0.897628,0.8976276913832799,3.086167200683221e-07,3.438136066035397e-05,1800.0659892000258,26.000953177333706,1.1869438707245481e-08,1.908767799846828,1,0,0,11819,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.897628 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed13,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3159.9858811444824,2151.0079524584144,1135.2066391638084,0.894249,0.8942490338321533,0.0,0.0,1800.130568199791,26.001885985108093,0.0,1.6822220000904053,1,0,0,12578,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.894249 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed14,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3202.4651834141064,2222.626256550002,1172.020601646885,0.917009,0.9170092456205324,0.0,0.0,1800.0454334001988,26.000656260225092,0.0,1.7671169999521226,1,0,0,12572,8,real_solver:A3_NoLNS | archive=8 | walltime_hit=1 | init_best=0.917009 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed15,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2996.435229327298,2163.7933448420104,1141.7843449008858,0.894249,0.879799828975918,0.014449171024081942,1.6157883345781703,1800.0904655999038,26.001306725331943,0.0005557094178657083,1.929297300055623,1,0,0,11361,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.894249 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed16,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3160.577405122177,2164.761868284059,1140.7692769579583,0.897453,0.8974527838185509,2.1618144907531445e-07,2.4088330985055983e-05,1800.0603759998921,26.00087209777622,8.31439223508983e-09,1.8663428998552263,1,0,0,10724,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.897453 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed17,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3161.4604413550014,2141.379115038502,1128.824228422156,0.908209,0.8916349042483812,0.016574095751618834,1.8249208884319394,1800.048155900091,26.000695585223536,0.0006374481673881858,1.8568824999965727,1,0,0,12844,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.908209 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed18,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3238.8321126482924,2262.729688506267,1191.9315365093994,0.930952,0.930952299338972,0.0,0.0,1800.0386215001345,26.000557866113052,0.0,1.584943599998951,1,0,0,13197,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.930952 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed19,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3130.2716032019257,2130.4861227985216,1124.4278319896082,0.885776,0.8857762804675398,0.0,0.0,1800.0233283999842,26.00033696577755,0.0,1.575906899990514,1,0,0,13292,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.885776 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A3_NoLNS__seed20,main,solomon,100,R109,random,S2_peak_dirty,A3_NoLNS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3212.807059297552,2255.161284443655,1189.1548561155016,0.926475,0.9264748886527073,1.1134729271944366e-07,1.201838071393655e-05,1800.0219813000876,26.000317507667933,4.282535883902397e-09,1.6019123999867588,1,0,0,13252,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.926475 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A3_NoLNS__seed01,main,solomon,100,R109,random,S3_mixed_fleet_arc,A3_NoLNS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3164.0694312677783,2183.8968032803014,755.816375037865,0.951725,0.9164105685335734,0.035314431466426655,3.710570959723308,1800.0029035001062,26.00004193944598,0.0013582451731683303,1.858225999865681,1,0,0,13237,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.951725 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A3_NoLNS__seed02,main,solomon,100,R109,random,S3_mixed_fleet_arc,A3_NoLNS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3016.1978766008924,2206.5700566546925,766.294880952047,0.907726,0.9073707805179243,0.0003552194820757304,0.03913289716012656,1800.0323785000946,26.000467689445813,1.3662042018571925e-05,1.6133234999142587,1,0,0,13093,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.907726 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A3_NoLNS__seed03,main,solomon,100,R109,random,S3_mixed_fleet_arc,A3_NoLNS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3164.2808960818825,2206.060620665857,766.1482666610169,0.93453,0.9232363551126106,0.011293644887389376,1.2084839317506528,1800.1066553001292,26.00154057655742,0.00043434522097400444,1.6340383000206202,1,0,0,13176,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.934530 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A3_NoLNS__seed04,main,solomon,100,R109,random,S3_mixed_fleet_arc,A3_NoLNS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3151.161230065406,2183.1579142776573,755.5018741141865,0.914801,0.9148009574677944,4.253220553529502e-08,4.649339641659227e-06,1800.0096179000102,26.00013892522237,1.6358453182738622e-09,1.6553653001319617,1,0,0,13211,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.914801 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A3_NoLNS__seed05,main,solomon,100,R109,random,S3_mixed_fleet_arc,A3_NoLNS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3343.7758913978164,2207.6951799217245,763.8963084957556,0.94202,0.9420203724526578,0.0,0.0,1800.1034868001007,26.001494809334787,0.0,1.6422915000002831,1,0,0,13272,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.942020 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A3_NoLNS__seed06,main,solomon,100,R109,random,S3_mixed_fleet_arc,A3_NoLNS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3095.7302308568756,2362.4404150340624,816.7172811364376,0.955698,0.9556982183475347,0.0,0.0,1800.0842848999891,26.001217448555398,0.0,1.5765223000198603,1,0,0,13217,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.955698 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A3_NoLNS__seed07,main,solomon,100,R109,random,S3_mixed_fleet_arc,A3_NoLNS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3060.0574467251763,2330.423794010913,806.1952642269177,0.943624,0.9436235951151972,4.048848027959906e-07,4.2907429526590105e-05,1800.0043657999486,26.000063061554812,1.557245464510725e-08,1.5621392000466585,1,0,0,13280,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.943624 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A3_NoLNS__seed08,main,solomon,100,R109,random,S3_mixed_fleet_arc,A3_NoLNS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3171.6897095190843,2251.5758466451653,779.7118739908319,0.935218,0.935218019238564,0.0,0.0,1800.0421149001922,26.00060832633611,0.0,1.794293199898675,1,0,0,13245,3,real_solver:A3_NoLNS | archive=3 | walltime_hit=1 | init_best=0.935218 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A3_NoLNS__seed09,main,solomon,100,R109,random,S3_mixed_fleet_arc,A3_NoLNS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3207.445833211207,2323.7441125238925,807.2853878879171,0.959019,0.9590188977510037,1.0224899626987138e-07,1.0661832171194877e-05,1800.0227670001332,26.00032885666859,3.932603961801293e-09,1.665536099812016,1,0,0,13232,6,real_solver:A3_NoLNS | archive=6 | walltime_hit=1 | init_best=0.959019 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A3_NoLNS__seed10,main,solomon,100,R109,random,S3_mixed_fleet_arc,A3_NoLNS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3221.443410996157,2265.2858874495346,786.4411203101052,0.944921,0.9449214000416685,0.0,0.0,1800.0584111001808,26.000843715891502,0.0,1.6249648998491466,1,0,0,13228,5,real_solver:A3_NoLNS | archive=5 | walltime_hit=1 | init_best=0.944921 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A3_NoLNS__seed11,main,solomon,100,R109,random,S3_mixed_fleet_arc,A3_NoLNS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3226.521456212648,2299.1120101284578,798.0505699915689,0.954337,0.9543369251473974,7.485260256068216e-08,7.843414072878046e-06,1800.003834299976,26.00005538433299,2.878940119711689e-09,1.630691299913451,1,0,0,13281,4,real_solver:A3_NoLNS | archive=4 | walltime_hit=1 | init_best=0.954337 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A3_NoLNS__seed12,main,solomon,100,R109,random,S3_mixed_fleet_arc,A3_NoLNS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3015.25830376262,2247.8684385201545,778.4027023677606,0.917343,0.9173425351518865,4.6484811355718136e-07,5.067331560356174e-05,1800.0478238998912,26.000690789665097,1.7878298592818612e-08,1.6220229999162257,1,0,0,13273,1,real_solver:A3_NoLNS | archive=1 | walltime_hit=1 | init_best=0.917343 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A3_NoLNS__seed13,main,solomon,100,R109,random,S3_mixed_fleet_arc,A3_NoLNS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3009.014233586434,2216.5261805358305,769.6427452627597,0.90918,0.9091798593590585,1.406409414483889e-07,1.5468987598538124e-05,1800.0853754000273,26.001233200222615,5.409010425212631e-09,1.572023699991405,1,0,0,13261,2,real_solver:A3_NoLNS | archive=2 | walltime_hit=1 | init_best=0.909180 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
